hex_id,lat,lon,ndvi_2025,ndvi_2026,ndvi_2025_min,ndvi_2026_min,ndvi_2025_max,ndvi_2026_max,change,relative_change,std_2025,std_2026,pixel_count_2025,pixel_count_2026,is_vegetated,severity,direction,area_type,confidence,anomaly_score,uncertainty_flag
89426994d5bffff,33.687174188264,72.91247963773834,0.17193862795829773,0.1314486861228943,0.03937007859349251,0.016327278688549995,0.4514499604701996,0.3862738013267517,-0.04048994183540344,-23.549066499020764,0.0652947798371315,0.05390504002571106,1185,1185,True,Severe,Decrease,vegetated,0.9139275113078645,-1.4273647696171918,False
89209a490afffff,33.68749650163845,73.0002267245814,0.1805196851491928,0.17509953677654266,0.0049164206720888615,0.010259505361318588,0.4352456331253052,0.43989163637161255,-0.0054201483726501465,-3.0025248316661948,0.09216608852148056,0.08763279765844345,1183,1183,True,Mild,Stable,vegetated,0.8701697903957637,-0.28249893767854245,False
894269b1073ffff,33.58671849872371,73.15983486626448,0.25732842087745667,0.27771222591400146,0.021871984004974365,0.04497751221060753,0.5637956261634827,0.5350823402404785,0.0203838050365448,7.921318977141607,0.1277734935283661,0.12453457713127136,1184,1184,True,Moderate,Increase,vegetated,0.8178119431407312,0.5598802630572695,False
894269b0d73ffff,33.67314460745737,73.26562369753695,0.215227410197258,0.23044051229953766,0.0579964853823185,0.09019788354635239,0.43673616647720337,0.5034781098365784,0.015213102102279663,7.068385057617293,0.048014085739851,0.06656123697757721,1181,1181,True,Moderate,Increase,vegetated,0.9172667946953185,0.39108083391799336,False
89426996bc7ffff,33.7097727925163,72.88980015554313,0.3923610746860504,0.37954720854759216,0.1986890584230423,0.20115070044994354,0.4984045922756195,0.5055814981460571,-0.012813866138458252,-3.265835212810376,0.04897871986031532,0.045375388115644455,1181,1181,True,Moderate,Decrease,vegetated,0.9318682452610909,-0.5238694735518639,False
89426994a5bffff,33.641262304491924,72.90864211916511,0.14785119891166687,0.1688007414340973,0.00119331746827811,-0.005266937892884016,0.5062318444252014,0.5431616306304932,0.02094954252243042,14.169342336511349,0.08341221511363983,0.10054375976324081,1185,1185,True,Moderate,Increase,vegetated,0.8671680159780446,0.5783489637105886,False
89209a48dafffff,33.77412634430567,73.10597674057816,0.37058553099632263,0.37468773126602173,0.17965367436408997,0.19876202940940857,0.5031700134277344,0.4874195456504822,0.004102200269699097,1.1069510076851337,0.05695820972323418,0.05291368439793587,1183,1183,True,Mild,Stable,vegetated,0.9206630733569098,0.02836150727992482,False
894269868cfffff,33.62989931502042,73.03039197566423,0.047315627336502075,0.03863217681646347,0.011630667373538017,0.009750297293066978,0.07905686646699905,0.06313465535640717,-0.008683450520038605,-18.352183007705104,0.01863139681518078,0.01400076225399971,25,25,False,,,bare_soil_water,0.5264367836653288,-0.3890305923860337,False
894269b754fffff,33.72445245691191,73.29126329775424,0.22932188212871552,0.256645143032074,0.08094374090433121,0.09455843269824982,0.3955555558204651,0.49991586804389954,0.02732326090335846,11.914807540268772,0.062041398137807846,0.06577939540147781,1182,1182,True,Severe,Increase,vegetated,0.9077024292554364,0.786421258304335,False
894269b1a0bffff,33.57308308612556,73.22869759841366,0.20711646974086761,0.23307806253433228,0.0217162873595953,0.04145751893520355,0.4692020118236542,0.5125628113746643,0.02596159279346466,12.534779501575288,0.07866651564836502,0.09147851914167404,1181,1181,True,Moderate,Increase,vegetated,0.8771406987037422,0.741969120452038,False
89209a49a47ffff,33.659367921723,73.06447593905207,0.13446730375289917,0.13274218142032623,0.031987264752388,0.02098609320819378,0.31551724672317505,0.3002590239048004,-0.001725122332572937,-1.282930708377309,0.05385580658912659,0.0524691641330719,1185,1185,False,,,non_vegetated,0.9232242561212892,-0.16187350354529417,False
89426987567ffff,33.586617595349956,72.94611978065141,0.15936221182346344,0.16926349699497223,0.006070416886359453,0.04515913873910904,0.4600721299648285,0.47165340185165405,0.009901285171508789,6.213069621848075,0.07462194561958313,0.08098297566175461,558,558,True,Mild,Stable,vegetated,0.8876399071505343,0.21767468836964257,False
894269ba053ffff,33.52963724290588,73.11984628541393,0.099472276866436,0.09535925090312958,-0.004071516916155815,-0.0023813885636627674,0.3167397081851959,0.276459276676178,-0.004113025963306427,-4.134846504849882,0.04989820346236229,0.049880143254995346,1179,1179,False,,,bare_soil_water,0.9279514798811632,-0.23982746354487464,False
894269b26a3ffff,33.694262999056036,73.1201156115342,-0.02584126964211464,-0.020645679906010628,-0.07493755221366882,-0.08698884397745132,0.464067280292511,0.3754090666770935,0.0051955897361040115,20.105783531767855,0.09464409947395325,0.11046227812767029,1182,1182,False,,,bare_soil_water,0.8518956120310062,0.06405559377114142,False
894269b0837ffff,33.659646071846446,73.27143614179569,0.2145252823829651,0.19354307651519775,0.04466787353157997,0.05378787964582443,0.5411899089813232,0.5348255038261414,-0.020982205867767334,-9.780761332508321,0.06390319019556046,0.06511524319648743,1182,1182,True,Moderate,Decrease,vegetated,0.9068376306105832,-0.7905278178527823,False
894269a26abffff,33.60132776275683,73.28376062784345,0.20991486310958862,0.25252875685691833,0.04204124957323074,0.052136268466711044,0.4396438002586365,0.49483662843704224,0.04261389374732971,20.300560482505045,0.06593496352434158,0.08456902951002121,1181,1181,True,Severe,Increase,vegetated,0.8913232146367565,1.2855893845829784,False
89209a48873ffff,33.73986258000832,73.0994959857778,0.2694348096847534,0.24686205387115479,-0.008250825107097626,0.00482425931841135,0.5099946856498718,0.49102988839149475,-0.022572755813598633,-8.377817194448415,0.11572921276092529,0.09868820756673813,1184,1184,True,Moderate,Decrease,vegetated,0.8451722409665934,-0.8424518843263451,False
89426986393ffff,33.62120201339431,72.97707065084504,0.07288885116577148,0.06642699986696243,-0.01919504627585411,-0.028253821656107903,0.2696584463119507,0.27309831976890564,-0.0064618512988090515,-8.865349357904998,0.0515407919883728,0.05163123831152916,1183,1182,False,,,bare_soil_water,0.925500949401173,-0.3165056987521849,False
894269ba88fffff,33.54840266174686,73.19850418901932,0.10725961625576019,0.11688569188117981,-0.01722017303109169,0.0028865979984402657,0.3499494791030884,0.3827725946903229,0.009626075625419617,8.97455721123062,0.0535358265042305,0.060576923191547394,1183,1183,False,,,non_vegetated,0.9176008120723673,0.20869037523773107,False
894269b7013ffff,33.71316728550281,73.28674277684499,0.2095625400543213,0.24619807302951813,0.037840332835912704,0.06016260012984276,0.49666348099708557,0.5624751448631287,0.03663553297519684,17.481909202713634,0.05965054780244827,0.08180562406778336,1185,1185,True,Severe,Increase,vegetated,0.8978565171680375,1.0904236791936222,False
89209a48417ffff,33.75347796962693,72.99881391254142,0.3118135631084442,0.29354676604270935,0.10835763067007065,0.11459854245185852,0.5457673668861389,0.5294974446296692,-0.018266797065734863,-5.858243266788858,0.08358951658010483,0.07791902869939804,1185,1185,True,Moderate,Decrease,vegetated,0.8833769845185255,-0.7018823355092895,False
894269b03dbffff,33.632528723800895,73.19539388315997,0.2454567402601242,0.2785625755786896,0.06025104597210884,0.0482732318341732,0.5613222122192383,0.5463546514511108,0.03310583531856537,13.487441935178177,0.09831361472606659,0.1094636395573616,1184,1184,True,Severe,Increase,vegetated,0.8499670100980734,0.9751954487096541,False
89209a4f04fffff,33.79123288063876,73.12503260313073,0.36189696192741394,0.3819205164909363,0.10328638553619385,0.09659205377101898,0.6354227662086487,0.6514093279838562,0.02002355456352234,5.532943536436342,0.08219190686941147,0.08631376177072525,1187,1187,True,Moderate,Increase,vegetated,0.8783244616034017,0.5481197587377561,False
894269b51a7ffff,33.682271702323945,73.36818853013747,0.3252502381801605,0.33381691575050354,0.14313597977161407,0.20690399408340454,0.5313941240310669,0.5340714454650879,0.008566677570343018,2.633872804605855,0.0638987198472023,0.06314751505851746,1185,1185,True,Mild,Stable,vegetated,0.908261726990162,0.17410595041163068,False
894269b2247ffff,33.66689738190621,73.13878626616064,0.2922710180282593,0.2828628420829773,0.030633654445409775,0.06230292469263077,0.6037545204162598,0.5832198262214661,-0.009408175945281982,-3.2189903770658232,0.11808816343545914,0.11480245739221573,1184,1184,True,Mild,Stable,vegetated,0.8318330065367565,-0.4126895106451209,False
894269b333bffff,33.62718022426473,73.14233886514046,0.17398978769779205,0.15002374351024628,0.010147868655622005,0.010500309057533741,0.4224066436290741,0.4224863648414612,-0.023966044187545776,-13.774397052068998,0.11805590987205505,0.08836732804775238,1184,1184,True,Moderate,Decrease,vegetated,0.8509447259895975,-0.8879362769009289,False
89209a4b377ffff,33.71339108734614,72.97785652441885,0.1768694967031479,0.16604037582874298,0.040807969868183136,0.05480469390749931,0.3640902638435364,0.3508298099040985,-0.010829120874404907,-6.122661666516843,0.05301806330680847,0.045274004340171814,1181,1181,True,Mild,Decrease,vegetated,0.9290247007855708,-0.45907676126144104,False
89209a4950bffff,33.70098625632435,72.99435426322918,0.20682837069034576,0.2109651416540146,0.1516091525554657,0.1347074806690216,0.3096744418144226,0.3686605989933014,0.004136770963668823,2.000098414865054,0.024439314380288124,0.04614200443029404,1185,1185,True,Mild,Stable,vegetated,0.9490342370299706,0.029490079832095197,False
89209a4de7bffff,33.74142167544433,73.22254528113122,0.18443673849105835,0.2039613276720047,0.02857142873108387,0.05409582704305649,0.34951305389404297,0.4836316704750061,0.01952458918094635,10.58606291820375,0.04991408437490463,0.06559348106384277,1181,1181,True,Moderate,Increase,vegetated,0.916593635531308,0.5318308570526591,False
894269b2167ffff,33.7010724014265,73.17686129006387,0.13295981287956238,0.09876621514558792,-0.07505573332309723,0.003964623436331749,0.26257359981536865,0.2404981404542923,-0.03419359773397446,-25.717242671624163,0.043778445571660995,0.0373009629547596,1183,1183,False,,,non_vegetated,0.9414537162758683,-1.2218183857894562,False
89209a48337ffff,33.72898909417721,73.05642136600464,0.2081390768289566,0.1960192769765854,0.015585151500999928,0.03355283662676811,0.5010197162628174,0.45573005080223083,-0.012119799852371216,-5.822933414051298,0.08754752576351166,0.07554840296506882,1185,1185,True,Mild,Decrease,vegetated,0.8822307575852295,-0.5012114337522985,False
89209a4ae3bffff,33.78298220085143,73.03294926074366,0.2573697865009308,0.2718745172023773,0.18952234089374542,0.18178397417068481,0.38688525557518005,0.3740902543067932,0.014504730701446533,5.635755035058895,0.03768140450119972,0.03995605930685997,34,34,True,Moderate,Increase,vegetated,0.5479390954332443,0.36795579857959887,False
894269a3423ffff,33.56461393358554,73.26297125787946,0.2224627435207367,0.2762383818626404,0.07955936342477798,0.08989113569259644,0.5314579606056213,0.5333130359649658,0.053775638341903687,24.17287384433027,0.05956638976931572,0.08755536377429962,1177,1177,True,Severe,Increase,vegetated,0.8937654815013913,1.6499684911986356,False
894269b15afffff,33.62093863879,73.16633197569894,0.13882416486740112,0.14365869760513306,0.01739499345421791,0.03423848748207092,0.3186306655406952,0.463775098323822,0.004834532737731934,3.482486454969617,0.04735321179032326,0.08872757107019424,1179,1179,False,,,non_vegetated,0.9017380088539043,0.052268760145858136,False
89426994c7bffff,33.678064286227794,72.89768481584727,0.20182566344738007,0.2053133249282837,0.023537322878837585,0.03690449520945549,0.6125574111938477,0.5736539363861084,0.0034876614809036255,1.7280564925842186,0.1188477948307991,0.12173474580049515,1181,1181,True,Mild,Stable,vegetated,0.8262787810263518,0.008299670804037547,False
894269b1c2bffff,33.60989028091609,73.21793574570542,0.1856386810541153,0.21205250918865204,-0.0018580453470349312,-0.0814426988363266,0.5313199162483215,0.49960261583328247,0.026413828134536743,14.22862303510812,0.09713812917470932,0.10176372528076172,1182,1183,True,Moderate,Increase,vegetated,0.8563758096433163,0.7567325033769599,False
89209a4d2c3ffff,33.728450781237285,73.15819730022305,0.24798661470413208,0.21986380219459534,0.12339242547750473,0.12084648013114929,0.40083828568458557,0.3264869451522827,-0.028122812509536743,-11.340455831896215,0.05168211832642555,0.039773233234882355,1183,1183,True,Severe,Decrease,vegetated,0.9339613958967922,-1.023635451410946,False
89209a49c67ffff,33.69618726277025,73.05360516689404,0.1742207258939743,0.1653074324131012,0.026251692324876785,0.018144646659493446,0.40380099415779114,0.3604966998100281,-0.008913293480873108,-5.1160924942406,0.07025868445634842,0.06643201410770416,1185,1185,True,Mild,Stable,vegetated,0.9012975974291548,-0.3965338972700647,False
89426995913ffff,33.62960437809339,72.91117398630209,0.15817061066627502,0.1611434519290924,-0.00958772748708725,0.0132532250136137,0.36631014943122864,0.48182573914527893,0.002972841262817383,1.87951557517205,0.061736781150102615,0.06714083254337311,1181,1181,True,Mild,Stable,vegetated,0.9069393145051305,-0.008506817603261729,False
89209a4f12fffff,33.81048215936998,73.1653790744787,0.31530261039733887,0.3365558087825775,0.14430072903633118,0.17615512013435364,0.5499650835990906,0.536540687084198,0.021253198385238647,6.740571655418817,0.06440463662147522,0.0635760948061943,318,318,True,Moderate,Increase,vegetated,0.9075869403888828,0.5882619169296093,False
894269b28c3ffff,33.70282768383399,73.20509330634053,0.16840392351150513,0.2156074047088623,0.05641593039035797,0.07461191713809967,0.3740053176879883,0.5164489150047302,0.04720348119735718,28.029917719899384,0.0475982204079628,0.07749110460281372,1185,1185,True,Severe,Increase,vegetated,0.9096747836961021,1.435418092864694,False
894269b0a57ffff,33.62763789288015,73.25456018863566,0.19697368144989014,0.24413540959358215,0.00555918924510479,0.07041212171316147,0.36397916078567505,0.5140672922134399,0.04716172814369202,23.943162252206726,0.04996184632182121,0.08026078343391418,1182,1182,True,Severe,Increase,vegetated,0.9059680976027661,1.4340550496357365,False
894269badcbffff,33.56188632745289,73.19268627633355,0.2019060254096985,0.2611566483974457,0.024266935884952545,0.03879064321517944,0.491830050945282,0.5504978895187378,0.05925062298774719,29.345643780327276,0.10714066028594971,0.13068050146102905,1179,1179,True,Severe,Increase,vegetated,0.8282727333080618,1.8287013046117562,False
89209a48a93ffff,33.730771992384724,73.08466424676186,0.23448103666305542,0.22145381569862366,0.00881895236670971,0.0458715595304966,0.523451566696167,0.4566412568092346,-0.013027220964431763,-5.55576738734383,0.09846389293670654,0.08380279690027237,1186,1186,True,Moderate,Decrease,vegetated,0.8683878245957257,-0.5308345174320257,False
894269865b3ffff,33.65800365951074,72.96615605183054,0.1146322637796402,0.12804514169692993,-0.04570837691426277,-0.006682319100946188,0.3174629509449005,0.3366120159626007,0.013412877917289734,11.700787784382909,0.06249566748738289,0.06886935234069824,1185,1185,False,,,non_vegetated,0.9051431940358217,0.33231187762477987,False
89426986473ffff,33.63287565294957,72.94299979064685,0.14710399508476257,0.15199652314186096,-0.040924593806266785,-0.005335844121873379,0.5462883114814758,0.5178862810134888,0.004892528057098389,3.3258974742863185,0.10343172401189804,0.11514563113451004,1185,1185,True,Mild,Stable,vegetated,0.8421684114049512,0.0541620378928612,False
89209a48953ffff,33.748951947107834,73.11433177140222,0.16734419763088226,0.15739935636520386,0.022862285375595093,0.02610229328274727,0.3811061680316925,0.3413732647895813,-0.009944841265678406,-5.942746391251722,0.06871208548545837,0.05887759476900101,1184,1184,True,Mild,Stable,vegetated,0.9078693128599393,-0.43020914015650713,False
894269b0917ffff,33.66870920717271,73.28627612119276,0.27678659558296204,0.29627859592437744,0.08087291568517685,0.09066615998744965,0.5936195850372314,0.5314338803291321,0.019492000341415405,7.042248668278813,0.07951057702302933,0.07674980163574219,1185,1185,True,Moderate,Increase,vegetated,0.8871666107330376,0.5307669828407641,False
894269b7233ffff,33.691272819178934,73.29531235224654,0.2034119814634323,0.25684475898742676,0.0670800432562828,0.0924324318766594,0.4349416494369507,0.4808652102947235,0.053432777523994446,26.26825477023345,0.05378423258662224,0.08023329079151154,1184,1184,True,Severe,Increase,vegetated,0.903227859079104,1.6387756783310115,False
89209a4f26fffff,33.769335327790934,73.13366816488023,0.31426024436950684,0.2794291079044342,0.06100250035524368,0.07594713568687439,0.5340831875801086,0.4736842215061188,-0.03483113646507263,-11.083532546394325,0.11554080247879028,0.09182426333427429,1186,1186,True,Severe,Decrease,vegetated,0.8502646455097311,-1.2426310635301172,False
89209a4d403ffff,33.76529698513689,73.14736890635201,0.40087974071502686,0.373275488615036,0.19674985110759735,0.18184365332126617,0.5248252749443054,0.4890899360179901,-0.027604252099990845,-6.885918467906279,0.06124470755457878,0.050842951983213425,1183,1183,True,Severe,Decrease,vegetated,0.9190631007731753,-1.0067068631283902,False
894269b355bffff,33.65383988520449,73.10608528700412,0.17362120747566223,0.20926037430763245,-0.008429118432104588,0.020526442676782608,0.5977234840393066,0.5134709477424622,0.035639166831970215,20.52696634825905,0.13146379590034485,0.14332960546016693,1182,1182,True,Severe,Increase,vegetated,0.8015756067543435,1.0578969534604874,False
89209a4c62bffff,33.79621193488653,73.18521770113101,0.31176239252090454,0.2934776544570923,0.10828282684087753,0.0939866378903389,0.49329301714897156,0.45104673504829407,-0.018284738063812256,-5.8649595019983725,0.07689540088176727,0.07298370450735092,918,918,True,Moderate,Decrease,vegetated,0.8917744370869336,-0.702468025747571,False
89209a4c22fffff,33.78483924355728,73.21233155838665,0.38350340723991394,0.36849790811538696,0.22235722839832306,0.1288604885339737,0.46973955631256104,0.4615526497364044,-0.015005499124526978,-3.912742062064592,0.05097268149256706,0.061001311987638474,531,531,True,Moderate,Decrease,vegetated,0.9191451774111061,-0.5954161088226029,False
894269b2387ffff,33.69199378761024,73.16202824068583,0.21980710327625275,0.22019514441490173,0.039280153810977936,0.05404157191514969,0.6317417621612549,0.5090770125389099,0.0003880411386489868,0.17653712408069824,0.11712495982646942,0.10815682262182236,1184,1184,True,Mild,Stable,vegetated,0.8373272401364659,-0.09288853338650738,False
894269b051bffff,33.6693504383831,73.18460295771875,0.1864200383424759,0.17720374464988708,0.03120356611907482,0.04638833552598953,0.5537365674972534,0.48057058453559875,-0.009216293692588806,-4.9438320979514945,0.08294160664081573,0.06824205815792084,1182,1182,True,Mild,Stable,vegetated,0.8908324333560403,-0.40642544652688906,False
89209a48557ffff,33.75564605409103,73.02007347093702,0.4050985276699066,0.39083561301231384,0.11259754747152328,0.18256519734859467,0.5639841556549072,0.5371134281158447,-0.014262914657592773,-3.5208507766325106,0.07869315147399902,0.07373756915330887,1185,1185,True,Moderate,Decrease,vegetated,0.8899319521403248,-0.5711741758205087,False
89426986077ffff,33.62157047288483,72.97009134416994,0.08757524937391281,0.08332666754722595,-0.024736503139138222,-0.028959039598703384,0.3987630307674408,0.36229634284973145,-0.004248581826686859,-4.851349961388109,0.053093332797288895,0.05816863849759102,1179,1179,False,,,bare_soil_water,0.9196593184690834,-0.24425273272896683,False
894269ba133ffff,33.54885276292642,73.16002847689187,0.25671491026878357,0.2950974404811859,0.07774950563907623,-0.029904305934906006,0.5874747037887573,0.5641611814498901,0.038382530212402344,14.951422249769356,0.11498206108808517,0.14692747592926025,1184,1184,True,Severe,Increase,vegetated,0.8108788613168436,1.1474550229194422,False
894269ba9cfffff,33.550534358039364,73.2197006728811,0.19581690430641174,0.22385896742343903,0.011098130606114864,0.019584212452173233,0.49173301458358765,0.4594426155090332,0.028042063117027283,14.320552771658276,0.08096282184123993,0.10275588929653168,1179,1179,True,Severe,Increase,vegetated,0.8673393407378053,0.8098868112231258,False
89209a4b05bffff,33.72033638076534,72.93982804906408,0.4071219861507416,0.4052327573299408,0.08650034666061401,0.0980248749256134,0.5191367864608765,0.5207003355026245,-0.0018892288208007812,-0.4640449017905097,0.05102881044149399,0.05698400363326073,1182,1182,True,Mild,Stable,vegetated,0.9220054885254644,-0.1672308179922995,False
894269b11b3ffff,33.61179590605609,73.18305591868524,0.12350515276193619,0.07486296445131302,-0.02037735842168331,-0.04258943721652031,0.39959773421287537,0.3345271050930023,-0.04864218831062317,-39.38474405548406,0.06377939879894257,0.07724136114120483,1183,1181,False,,,non_vegetated,0.8981709219085121,-1.6934977439369274,False
89426994e9bffff,33.66895319078428,72.88289405267933,0.12381762266159058,0.11237785965204239,0.004439063835889101,-0.006343803368508816,0.28259921073913574,0.285742849111557,-0.011439763009548187,-9.239204213130893,0.0525854118168354,0.048328205943107605,1184,1183,False,,,non_vegetated,0.9271317168640053,-0.479011390098366,False
89209a49b27ffff,33.678619388800385,73.10472357665171,0.215029776096344,0.2186608761548996,0.031343020498752594,0.028093434870243073,0.46129196882247925,0.49707406759262085,0.003631100058555603,1.688649881181428,0.07559489458799362,0.07492531090974808,1182,1182,True,Mild,Stable,vegetated,0.8913115078483365,0.012982273988172047,False
89426986d0fffff,33.65392970993034,73.04296626054513,0.08255031704902649,0.07630198448896408,-0.021718602627515793,-0.017666608095169067,0.2552594542503357,0.29182296991348267,-0.0062483325600624084,-7.569120002714872,0.05496273189783096,0.05467531457543373,1184,1184,False,,,bare_soil_water,0.920831931405967,-0.309535303881474,False
894269b1e4bffff,33.57788631975325,73.20109864827978,0.14980490505695343,0.1668696254491806,-0.012358719483017921,0.009598818607628345,0.47761911153793335,0.48287999629974365,0.017064720392227173,11.391296156650837,0.061665911227464676,0.07415472716093063,1182,1182,True,Moderate,Increase,vegetated,0.9019258554644178,0.45152756897518775,False
89209a49e87ffff,33.68709393112792,73.03878951320343,0.14245210587978363,0.14082635939121246,0.014602133072912693,0.015948671847581863,0.4458247125148773,0.4274888038635254,-0.001625746488571167,-1.1412583046986657,0.0706617683172226,0.0713421180844307,1184,1184,False,,,non_vegetated,0.8974610203219302,-0.15862934391149064,False
89426995b33ffff,33.607747890191206,72.91986123289526,0.20328736305236816,0.20369328558444977,0.02270662970840931,0.037380192428827286,0.6302837133407593,0.5694227814674377,0.000405922532081604,0.19967917630818777,0.11573666334152222,0.1110607162117958,1181,1181,True,Mild,Stable,vegetated,0.836232849097668,-0.09230478896297098,False
89209a4801bffff,33.73595930751217,73.01839374534089,0.35281458497047424,0.3288373053073883,0.11983327567577362,0.09611780196428299,0.5560511350631714,0.49210450053215027,-0.023977279663085938,-6.796000132787171,0.05732598155736923,0.05076602101325989,1184,1184,True,Moderate,Decrease,vegetated,0.921948307642779,-0.8883030629803843,False
894269b0c77ffff,33.66446267759018,73.2438041510766,0.17404113709926605,0.18950805068016052,0.0389118455350399,0.06186455115675926,0.4435119330883026,0.49243855476379395,0.01546691358089447,8.886929744703268,0.05849635973572731,0.06151901185512543,1181,1181,True,Moderate,Increase,vegetated,0.9133386130446979,0.3993665995564063,False
89209a48cb3ffff,33.767613194451776,73.07379308895132,0.3681977391242981,0.4063386023044586,0.08171205967664719,0.09090909361839294,0.6218407154083252,0.6624091863632202,0.03814086318016052,10.358798853809564,0.11138846725225449,0.11675993353128433,1184,1184,True,Severe,Increase,vegetated,0.8352572959492253,1.1395657170353477,False
89209a4f66bffff,33.78068961185399,73.10654573319634,0.43297818303108215,0.4369160234928131,0.2321557253599167,0.2513638138771057,0.5735755562782288,0.5734655857086182,0.003937840461730957,0.9094778018984555,0.04904767498373985,0.048619478940963745,1185,1185,True,Mild,Stable,vegetated,0.9294759420656005,0.02299592312025273,False
894269b762fffff,33.70043634443085,73.27858489351509,0.3136725425720215,0.3197057545185089,0.15896280109882355,0.18525460362434387,0.5335915684700012,0.5202744007110596,0.006033211946487427,1.9234109230654632,0.06142608821392059,0.05297768861055374,1183,1183,True,Mild,Stable,vegetated,0.9173906655363017,0.0914000675776208,False
894269b7453ffff,33.717989711314935,73.25908931438741,0.2084026038646698,0.2765141427516937,0.05082564800977707,0.07459066063165665,0.4616551399230957,0.566423773765564,0.06811153888702393,32.6826717247993,0.06656088680028915,0.08930953592061996,1185,1185,True,Severe,Increase,vegetated,0.8874481923502808,2.117969043343612,False
89209a4d623ffff,33.74340240177098,73.15599332939618,0.27397143840789795,0.2513203024864197,0.06329701095819473,0.09354976564645767,0.5453149080276489,0.4803341329097748,-0.02265113592147827,-8.267699747502327,0.0889405608177185,0.07079297304153442,1187,1187,True,Moderate,Decrease,vegetated,0.8846586949319613,-0.8450106307161797,False
894269b190fffff,33.607590701698776,73.25978783881288,0.19463831186294556,0.2448386251926422,0.0019874637946486473,0.04535491392016411,0.4648289084434509,0.4483124315738678,0.050200313329696655,25.79158894732152,0.07354346662759781,0.09285403788089752,1179,1179,True,Severe,Increase,vegetated,0.8798467368349471,1.5332507395272772,False
89209a4994bffff,33.687756784040474,73.08797051804886,0.2860991060733795,0.27356383204460144,0.12647554278373718,0.15127702057361603,0.43776658177375793,0.397521436214447,-0.012535274028778076,-4.381444668185364,0.055557556450366974,0.048745300620794296,1186,1186,True,Moderate,Decrease,vegetated,0.9246843955289107,-0.5147747354331668,False
8942698746bffff,33.57169512839246,72.9168451805011,0.21823616325855255,0.310222864151001,0.017182130366563797,0.06876886636018753,0.5558725595474243,0.5897436141967773,0.09198670089244843,42.15007243481839,0.08976845443248749,0.1115202009677887,868,868,True,Severe,Increase,vegetated,0.8546523347457158,2.8973821653809835,False
89209a48e8fffff,33.73991061443921,73.06789464649984,0.179631307721138,0.18012630939483643,0.016399286687374115,0.030972709879279137,0.3583333194255829,0.3314704895019531,0.0004950016736984253,0.27556536774027857,0.06281457096338272,0.059245605021715164,1180,1180,True,Mild,Stable,vegetated,0.9118620889752503,-0.08939676882638714,False
89426994b3bffff,33.66056256833854,72.94883541880967,0.33428946137428284,0.3632147014141083,0.04617026820778847,0.06488487869501114,0.5645447373390198,0.5689980983734131,0.02892524003982544,8.652752593788673,0.08775325119495392,0.10016728937625885,1182,1182,True,Severe,Increase,vegetated,0.8643052596728147,0.8387184347552749,False
894269b0e53ffff,33.63900471068217,73.22752028467681,0.15555384755134583,0.1742025762796402,0.018724214285612106,0.02476298250257969,0.320980042219162,0.29330873489379883,0.018648728728294373,11.988600103342817,0.05000566318631172,0.04163286089897156,1185,1185,True,Moderate,Increase,vegetated,0.9338291296314847,0.5032380822804736,False
894269b25a7ffff,33.72882992417491,73.151208160256,0.2522544860839844,0.21540920436382294,0.044134460389614105,0.06226271763443947,0.5554519891738892,0.44674965739250183,-0.03684528172016144,-14.606393048603444,0.08933258801698685,0.0631268173456192,1182,1182,True,Severe,Decrease,vegetated,0.8899112393023572,-1.3083835489435711,False
89426986297ffff,33.61247190239937,72.95530384306976,0.15662498772144318,0.18593014776706696,-0.001108237891457975,0.04154901206493378,0.49405595660209656,0.4411490261554718,0.02930516004562378,18.71039894205315,0.06439586728811264,0.07158546894788742,1184,1184,True,Severe,Increase,vegetated,0.901809817842157,0.8511210579406783,False
894269b50abffff,33.667440580332546,73.33878072747945,0.2493591606616974,0.264133483171463,0.07138523459434509,0.061395518481731415,0.4697449207305908,0.46499553322792053,0.014774322509765625,5.924916682651885,0.07406704127788544,0.06798645853996277,1183,1183,True,Moderate,Increase,vegetated,0.8974251951821831,0.3767567186717827,False
89209a4b27bffff,33.69846264028632,72.94851766918508,0.1495589315891266,0.13994666934013367,-0.001254705130122602,0.013819986023008823,0.47199705243110657,0.4363865256309509,-0.00961226224899292,-6.427073359550371,0.08318838477134705,0.07738012075424194,1186,1186,False,,,non_vegetated,0.8840557738084927,-0.4193519803324164,False
894269b13d3ffff,33.57978642899895,73.166235218226,0.23454062640666962,0.24526070058345795,0.029816513881087303,0.04444444552063942,0.5403882265090942,0.5401314496994019,0.01072007417678833,4.5706683490308455,0.12781499326229095,0.12900006771087646,1184,1184,True,Mild,Increase,vegetated,0.8145575097595127,0.2444043455233744,False
89209a4940fffff,33.69225432268022,72.97255846123896,0.11679799854755402,0.11091742664575577,-0.015156618319451809,-0.008372092619538307,0.40870580077171326,0.3864380419254303,-0.005880571901798248,-5.03482249261659,0.055794037878513336,0.05058831349015236,1182,1182,False,,,non_vegetated,0.9231828223754172,-0.29752962690407536,False
894269b206bffff,33.68619313881807,73.1474853897733,0.1751730889081955,0.15096816420555115,0.06552962213754654,0.07851110398769379,0.27880793809890747,0.2375478893518448,-0.024204924702644348,-13.817718722383002,0.048884499818086624,0.0338558629155159,1182,1182,True,Moderate,Decrease,vegetated,0.9402543649481538,-0.895734615945689,False
